REGION_RESIDENCIA;CODIGO_REGION;FECHA;CAMAS_UCI_HABILITADAS;CAMAS_UCI_OCUPADAS_COVID_19;CAMAS_UCI_OCUPADAS_NO_COVID_19;CAMAS_BASE_2019;SEMANA
Atacama;03;2020-10-08;23;7;4;11;2020-10-05
Atacama;03;2020-10-09;23;7;6;11;2020-10-05
Atacama;03;2020-10-10;23;7;8;11;2020-10-05
Atacama;03;2020-10-11;19;7;6;11;2020-10-05
Atacama;03;2020-10-12;19;7;8;11;2020-10-12
Atacama;03;2020-10-13;19;9;4;11;2020-10-12
Atacama;03;2020-10-14;19;9;5;11;2020-10-12
Atacama;03;2020-10-15;19;7;8;11;2020-10-12
Atacama;03;2020-10-16;19;6;6;11;2020-10-12
Atacama;03;2020-10-17;19;5;6;11;2020-10-12
Atacama;03;2020-10-18;19;6;8;11;2020-10-12
Atacama;03;2020-10-19;19;6;10;11;2020-10-19
Atacama;03;2020-10-20;19;5;10;11;2020-10-19
Atacama;03;2020-10-21;20;4;9;11;2020-10-19
Atacama;03;2020-10-22;20;5;7;11;2020-10-19
Atacama;03;2020-10-23;20;6;6;11;2020-10-19
Atacama;03;2020-10-24;20;6;7;11;2020-10-19
Atacama;03;2020-10-25;20;10;2;11;2020-10-19
Atacama;03;2020-10-26;20;9;2;11;2020-10-26
Atacama;03;2020-10-27;20;9;2;11;2020-10-26
Atacama;03;2020-10-28;21;8;1;11;2020-10-26
Atacama;03;2020-10-29;21;7;2;11;2020-10-26
Atacama;03;2020-10-30;21;7;2;11;2020-10-26
Atacama;03;2020-10-31;21;7;3;11;2020-10-26
Atacama;03;2020-11-01;21;6;3;11;2020-10-26
Atacama;03;2020-11-02;21;6;5;11;2020-11-02
Atacama;03;2020-11-03;21;5;5;11;2020-11-02
Atacama;03;2020-11-04;21;4;5;11;2020-11-02
Atacama;03;2020-11-05;21;4;5;11;2020-11-02
Atacama;03;2020-11-06;19;5;7;11;2020-11-02
Atacama;03;2020-11-07;19;5;9;11;2020-11-02
Atacama;03;2020-11-08;19;4;9;11;2020-11-02
Atacama;03;2020-11-09;19;4;8;11;2020-11-09
Atacama;03;2020-11-10;19;4;9;11;2020-11-09
Atacama;03;2020-11-11;19;3;6;11;2020-11-09
Atacama;03;2020-11-12;19;3;7;11;2020-11-09
Atacama;03;2020-11-13;19;3;6;11;2020-11-09
Atacama;03;2020-11-14;19;3;8;11;2020-11-09
Atacama;03;2020-11-15;19;5;9;11;2020-11-09
Atacama;03;2020-11-16;19;4;8;11;2020-11-16
Atacama;03;2020-11-17;19;4;7;11;2020-11-16
Atacama;03;2020-11-18;19;4;8;11;2020-11-16
Atacama;03;2020-11-19;19;4;8;11;2020-11-16
Atacama;03;2020-11-20;19;2;10;11;2020-11-16
Atacama;03;2020-11-21;19;2;9;11;2020-11-16
Atacama;03;2020-11-22;19;1;7;11;2020-11-16
Atacama;03;2020-11-23;19;1;9;11;2020-11-23
Atacama;03;2020-11-24;19;2;8;11;2020-11-23
Atacama;03;2020-11-25;19;2;15;11;2020-11-23
Atacama;03;2020-11-26;19;3;13;11;2020-11-23
Atacama;03;2020-11-27;19;3;12;11;2020-11-23
Atacama;03;2020-11-28;19;3;12;11;2020-11-23
Atacama;03;2020-11-29;21;3;11;11;2020-11-23
Atacama;03;2020-11-30;21;3;11;11;2020-11-30
Atacama;03;2020-12-01;21;2;12;11;2020-11-30
Atacama;03;2020-12-02;21;1;11;11;2020-11-30
Atacama;03;2020-12-03;21;1;11;11;2020-11-30
Atacama;03;2020-12-04;21;1;11;11;2020-11-30
Atacama;03;2020-12-05;21;1;10;11;2020-11-30
Atacama;03;2020-12-06;21;1;7;11;2020-11-30
Atacama;03;2020-12-07;21;1;7;11;2020-12-07
Atacama;03;2020-12-08;21;1;6;11;2020-12-07
Atacama;03;2020-12-09;21;1;6;11;2020-12-07
Atacama;03;2020-12-10;21;1;6;11;2020-12-07
Atacama;03;2020-12-11;22;0;8;11;2020-12-07
Atacama;03;2020-12-12;22;0;8;11;2020-12-07
Atacama;03;2020-12-13;22;0;8;11;2020-12-07
Atacama;03;2020-12-14;22;0;8;11;2020-12-14
Atacama;03;2020-12-15;22;0;8;11;2020-12-14
Atacama;03;2020-12-16;22;0;8;11;2020-12-14
Atacama;03;2020-12-17;22;0;10;11;2020-12-14
Atacama;03;2020-12-18;22;0;9;11;2020-12-14
Atacama;03;2020-12-19;19;0;7;11;2020-12-14
Atacama;03;2020-12-20;19;0;6;11;2020-12-14
Atacama;03;2020-12-21;19;0;5;11;2020-12-21
Atacama;03;2020-12-22;19;0;7;11;2020-12-21
Atacama;03;2020-12-23;19;0;10;11;2020-12-21
Atacama;03;2020-12-24;19;0;11;11;2020-12-21
Atacama;03;2020-12-25;19;0;12;11;2020-12-21
Atacama;03;2020-12-26;19;0;12;11;2020-12-21
Atacama;03;2020-12-27;19;0;13;11;2020-12-21
Atacama;03;2020-12-28;19;0;14;11;2020-12-28
Atacama;03;2020-12-29;19;1;13;11;2020-12-28
Atacama;03;2020-12-30;19;1;13;11;2020-12-28
Atacama;03;2020-12-31;21;1;11;11;2020-12-28
Atacama;03;2021-01-01;21;0;9;11;2020-12-28
Atacama;03;2021-01-02;21;0;9;11;2020-12-28
Atacama;03;2021-01-03;21;0;10;11;2020-12-28
Atacama;03;2021-01-04;21;0;10;11;2021-01-04
Atacama;03;2021-01-05;21;2;9;11;2021-01-04
Atacama;03;2021-01-06;19;2;10;11;2021-01-04
Atacama;03;2021-01-07;19;2;10;11;2021-01-04
Atacama;03;2021-01-08;19;2;10;11;2021-01-04
Atacama;03;2021-01-09;19;2;11;11;2021-01-04
Atacama;03;2021-01-10;21;2;8;11;2021-01-04
Atacama;03;2021-01-11;21;2;8;11;2021-01-11
Atacama;03;2021-01-12;21;2;9;11;2021-01-11
Atacama;03;2021-01-13;21;2;10;11;2021-01-11
Atacama;03;2021-01-14;21;3;6;11;2021-01-11
Atacama;03;2021-01-15;21;3;6;11;2021-01-11
Atacama;03;2021-01-16;21;3;7;11;2021-01-11
Atacama;03;2021-01-17;21;4;5;11;2021-01-11
Atacama;03;2021-01-18;19;5;7;11;2021-01-18
Atacama;03;2021-01-19;19;6;6;11;2021-01-18
Atacama;03;2021-01-20;19;7;5;11;2021-01-18
Atacama;03;2021-01-21;19;6;6;11;2021-01-18
Atacama;03;2021-01-22;19;6;6;11;2021-01-18
Atacama;03;2021-01-23;19;6;6;11;2021-01-18
Atacama;03;2021-01-24;21;6;5;11;2021-01-18
Atacama;03;2021-01-25;19;6;4;11;2021-01-25
Atacama;03;2021-01-26;21;7;5;11;2021-01-25
Atacama;03;2021-01-27;21;6;8;11;2021-01-25
Atacama;03;2021-01-28;22;8;5;11;2021-01-25
Atacama;03;2021-01-29;22;8;6;11;2021-01-25
Atacama;03;2021-01-30;22;7;8;11;2021-01-25
Atacama;03;2021-01-31;21;7;7;11;2021-01-25
Atacama;03;2021-02-01;23;7;10;11;2021-02-01
Atacama;03;2021-02-02;23;9;10;11;2021-02-01
Atacama;03;2021-02-03;23;10;11;11;2021-02-01
Atacama;03;2021-02-04;25;13;8;11;2021-02-01
Atacama;03;2021-02-05;25;12;9;11;2021-02-01
Atacama;03;2021-02-06;25;9;11;11;2021-02-01
Atacama;03;2021-02-07;23;12;8;11;2021-02-01
Atacama;03;2021-02-08;23;10;5;11;2021-02-08
Atacama;03;2021-02-09;22;10;5;11;2021-02-08
Atacama;03;2021-02-10;23;10;6;11;2021-02-08
Atacama;03;2021-02-11;24;12;5;11;2021-02-08
Atacama;03;2021-02-12;24;12;4;11;2021-02-08
Atacama;03;2021-02-13;24;12;5;11;2021-02-08
Atacama;03;2021-02-14;24;12;6;11;2021-02-08
Atacama;03;2021-02-15;24;12;6;11;2021-02-15
Atacama;03;2021-02-16;24;13;4;11;2021-02-15
Atacama;03;2021-02-17;24;10;3;11;2021-02-15
Atacama;03;2021-02-18;23;10;5;11;2021-02-15
Atacama;03;2021-02-19;23;9;4;11;2021-02-15
Atacama;03;2021-02-20;23;9;4;11;2021-02-15
Atacama;03;2021-02-21;24;8;5;11;2021-02-15
Atacama;03;2021-02-22;24;9;8;11;2021-02-22
Atacama;03;2021-02-23;23;11;5;11;2021-02-22
Atacama;03;2021-02-24;22;12;3;11;2021-02-22
Atacama;03;2021-02-25;21;10;4;11;2021-02-22
Atacama;03;2021-02-26;22;8;5;11;2021-02-22
Atacama;03;2021-02-27;22;9;5;11;2021-02-22
Atacama;03;2021-02-28;23;8;8;11;2021-02-22
Atacama;03;2021-03-01;22;10;6;11;2021-03-01
Atacama;03;2021-03-02;21;8;9;11;2021-03-01
Atacama;03;2021-03-03;24;8;14;11;2021-03-01
Atacama;03;2021-03-04;21;9;11;11;2021-03-01
Atacama;03;2021-03-05;24;9;12;11;2021-03-01
Atacama;03;2021-03-06;25;7;13;11;2021-03-01
Atacama;03;2021-03-07;25;10;10;11;2021-03-01
Atacama;03;2021-03-08;27;9;13;11;2021-03-08
Atacama;03;2021-03-09;25;10;12;11;2021-03-08
Atacama;03;2021-03-10;25;8;13;11;2021-03-08
Atacama;03;2021-03-11;26;10;12;11;2021-03-08
Atacama;03;2021-03-12;25;9;12;11;2021-03-08
Atacama;03;2021-03-13;26;7;11;11;2021-03-08
Atacama;03;2021-03-14;26;10;12;11;2021-03-08
Atacama;03;2021-03-15;27;10;13;11;2021-03-15
Atacama;03;2021-03-16;25;9;12;11;2021-03-15
Atacama;03;2021-03-17;26;10;12;11;2021-03-15
Atacama;03;2021-03-18;26;9;10;11;2021-03-15
Atacama;03;2021-03-19;26;8;9;11;2021-03-15
Atacama;03;2021-03-20;26;9;11;11;2021-03-15
Atacama;03;2021-03-21;28;9;14;11;2021-03-15
Atacama;03;2021-03-22;28;9;13;11;2021-03-22
Atacama;03;2021-03-23;30;13;7;11;2021-03-22
Atacama;03;2021-03-24;30;14;9;11;2021-03-22
Atacama;03;2021-03-25;30;16;8;11;2021-03-22
Atacama;03;2021-03-26;30;17;9;11;2021-03-22
Atacama;03;2021-03-27;30;19;9;11;2021-03-22
Atacama;03;2021-03-28;30;21;9;11;2021-03-22
Atacama;03;2021-03-29;31;22;8;11;2021-03-29
Atacama;03;2021-03-30;30;21;8;11;2021-03-29
Atacama;03;2021-03-31;30;20;9;11;2021-03-29
Atacama;03;2021-04-01;30;19;9;11;2021-03-29
Atacama;03;2021-04-02;32;19;7;11;2021-03-29
Atacama;03;2021-04-03;32;20;8;11;2021-03-29
Atacama;03;2021-04-04;32;18;8;11;2021-03-29
Atacama;03;2021-04-05;32;18;10;11;2021-04-05
Atacama;03;2021-04-06;33;17;10;11;2021-04-05
Atacama;03;2021-04-07;32;19;9;11;2021-04-05
Atacama;03;2021-04-08;32;20;7;11;2021-04-05
Atacama;03;2021-04-09;32;22;6;11;2021-04-05
Atacama;03;2021-04-10;32;26;2;11;2021-04-05
Atacama;03;2021-04-11;32;26;1;11;2021-04-05
Atacama;03;2021-04-12;32;25;2;11;2021-04-12
Atacama;03;2021-04-13;33;27;3;11;2021-04-12
Atacama;03;2021-04-14;34;27;4;11;2021-04-12
Atacama;03;2021-04-15;33;26;4;11;2021-04-12
Atacama;03;2021-04-16;33;26;4;11;2021-04-12
Atacama;03;2021-04-17;34;27;4;11;2021-04-12
Atacama;03;2021-04-18;34;29;2;11;2021-04-12
Atacama;03;2021-04-19;34;30;2;11;2021-04-19
Atacama;03;2021-04-20;34;31;3;11;2021-04-19
Atacama;03;2021-04-21;34;30;3;11;2021-04-19
Atacama;03;2021-04-22;34;28;3;11;2021-04-19
Atacama;03;2021-04-23;34;28;3;11;2021-04-19
Atacama;03;2021-04-24;34;31;2;11;2021-04-19
Atacama;03;2021-04-25;34;31;2;11;2021-04-19
Atacama;03;2021-04-26;34;30;2;11;2021-04-26
Atacama;03;2021-04-27;34;25;3;11;2021-04-26
Atacama;03;2021-04-28;34;25;4;11;2021-04-26
Atacama;03;2021-04-29;34;26;4;11;2021-04-26
Atacama;03;2021-04-30;34;27;4;11;2021-04-26
Atacama;03;2021-05-01;34;25;4;11;2021-04-26
Atacama;03;2021-05-02;34;24;5;11;2021-04-26
Atacama;03;2021-05-03;34;22;7;11;2021-05-03
Atacama;03;2021-05-04;34;24;8;11;2021-05-03
Atacama;03;2021-05-05;34;22;8;11;2021-05-03
Atacama;03;2021-05-06;34;20;10;11;2021-05-03
Atacama;03;2021-05-07;34;20;11;11;2021-05-03
Atacama;03;2021-05-08;34;20;10;11;2021-05-03
Atacama;03;2021-05-09;34;18;9;11;2021-05-03
Atacama;03;2021-05-10;34;19;11;11;2021-05-10
Atacama;03;2021-05-11;34;19;11;11;2021-05-10
Atacama;03;2021-05-12;34;23;9;11;2021-05-10
Atacama;03;2021-05-13;34;20;11;11;2021-05-10
Atacama;03;2021-05-14;34;22;9;11;2021-05-10
Atacama;03;2021-05-15;34;20;9;11;2021-05-10
Atacama;03;2021-05-16;34;23;6;11;2021-05-10
Atacama;03;2021-05-17;34;23;5;11;2021-05-17
Atacama;03;2021-05-18;34;22;8;11;2021-05-17
Aysén del General Carlos Ibáñez del Campo;11;2020-04-14;8;0;2;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-15;8;0;3;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-16;8;0;2;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-17;8;0;2;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-18;8;0;1;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-19;8;0;1;8;2020-04-13
Aysén del General Carlos Ibáñez del Campo;11;2020-04-20;8;0;1;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-21;8;0;1;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-22;8;0;1;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-23;8;0;1;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-24;8;0;1;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-25;8;0;0;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-26;8;0;0;8;2020-04-20
Aysén del General Carlos Ibáñez del Campo;11;2020-04-27;8;0;0;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-04-28;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-04-29;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-04-30;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-05-01;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-05-02;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-05-03;8;0;1;8;2020-04-27
Aysén del General Carlos Ibáñez del Campo;11;2020-05-04;8;0;2;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-05;8;0;3;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-06;8;0;4;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-07;8;0;3;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-08;8;0;3;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-09;8;0;3;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-10;8;0;3;8;2020-05-04
Aysén del General Carlos Ibáñez del Campo;11;2020-05-11;8;0;3;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-12;8;0;4;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-13;8;0;3;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-14;8;0;3;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-15;8;0;6;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-16;8;0;4;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-17;8;0;4;8;2020-05-11
Aysén del General Carlos Ibáñez del Campo;11;2020-05-18;8;0;4;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-19;8;0;4;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-20;8;0;5;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-21;8;0;4;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-22;8;0;3;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-23;8;0;2;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-24;8;0;2;8;2020-05-18
Aysén del General Carlos Ibáñez del Campo;11;2020-05-25;8;0;2;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-26;8;0;2;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-27;8;0;3;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-28;8;0;3;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-29;8;0;2;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-30;8;0;3;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-05-31;8;0;2;8;2020-05-25
Aysén del General Carlos Ibáñez del Campo;11;2020-06-01;8;0;1;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-02;8;0;1;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-03;8;0;2;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-04;8;0;2;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-05;8;0;2;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-06;8;1;1;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-07;8;1;1;8;2020-06-01
Aysén del General Carlos Ibáñez del Campo;11;2020-06-08;8;1;2;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-09;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-10;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-11;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-12;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-13;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-14;8;1;1;8;2020-06-08
Aysén del General Carlos Ibáñez del Campo;11;2020-06-15;8;1;1;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-16;8;1;1;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-17;8;1;3;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-18;8;1;3;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-19;8;1;3;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-20;8;1;3;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-21;8;1;4;8;2020-06-15
Aysén del General Carlos Ibáñez del Campo;11;2020-06-22;8;1;4;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-23;8;0;5;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-24;8;1;2;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-25;8;1;2;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-26;8;1;2;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-27;8;1;3;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-28;8;1;4;8;2020-06-22
Aysén del General Carlos Ibáñez del Campo;11;2020-06-29;8;1;3;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-06-30;8;1;4;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-01;8;1;6;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-02;8;1;6;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-03;8;1;5;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-04;8;1;3;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-05;8;1;3;8;2020-06-29
Aysén del General Carlos Ibáñez del Campo;11;2020-07-06;8;1;3;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-07;8;1;4;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-08;8;1;2;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-09;8;1;3;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-10;8;1;2;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-11;8;1;2;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-12;8;1;3;8;2020-07-06
Aysén del General Carlos Ibáñez del Campo;11;2020-07-13;8;1;4;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-14;8;1;5;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-15;8;1;1;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-16;8;1;1;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-17;8;1;2;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-18;8;1;3;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-19;8;1;4;8;2020-07-13
Aysén del General Carlos Ibáñez del Campo;11;2020-07-20;8;1;4;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-21;8;1;2;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-22;8;1;1;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-23;8;1;1;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-24;8;1;2;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-25;8;1;3;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-26;8;1;3;8;2020-07-20
Aysén del General Carlos Ibáñez del Campo;11;2020-07-27;8;1;3;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-07-28;8;1;4;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-07-29;8;1;4;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-07-30;8;1;4;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-07-31;8;1;4;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-08-01;8;1;3;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-08-02;8;1;3;8;2020-07-27
Aysén del General Carlos Ibáñez del Campo;11;2020-08-03;8;1;3;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-04;8;1;3;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-05;8;1;3;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-06;8;1;3;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-07;8;1;3;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-08;8;1;4;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-09;8;1;5;8;2020-08-03
Aysén del General Carlos Ibáñez del Campo;11;2020-08-10;8;1;5;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-11;8;1;4;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-12;8;1;6;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-13;8;1;5;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-14;8;1;5;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-15;8;1;4;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-16;8;1;4;8;2020-08-10
Aysén del General Carlos Ibáñez del Campo;11;2020-08-17;8;1;4;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-18;8;1;4;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-19;8;1;4;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-20;8;1;5;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-21;8;0;5;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-22;8;0;6;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-23;8;0;5;8;2020-08-17
Aysén del General Carlos Ibáñez del Campo;11;2020-08-24;8;1;5;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-25;8;1;4;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-26;8;1;4;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-27;8;1;4;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-28;8;1;5;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-29;8;1;3;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-30;8;1;2;8;2020-08-24
Aysén del General Carlos Ibáñez del Campo;11;2020-08-31;8;1;3;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-01;8;1;3;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-02;8;1;2;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-03;8;1;4;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-04;8;1;2;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-05;8;1;2;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-06;8;1;4;8;2020-08-31
Aysén del General Carlos Ibáñez del Campo;11;2020-09-07;8;1;3;8;2020-09-07
Aysén del General Carlos Ibáñez del Campo;11;2020-09-08;8;1;4;8;2020-09-07
Aysén del General Carlos Ibáñez del Campo;11;2020-09-09;8;1;5;8;2020-09-07
Aysén del General Carlos Ibáñez del Campo;11;2020-09-10;8;1;2;8;2020-09-07
Aysén del General Carlos Ibáñez del Campo;11;2020-09-11;8;1;5;8;2020-09-07
Aysén del General Carlos Ibáñez del Campo;11;2020-09-12;8;2;3;8;2020-09-07
