semana;codigo_comuna;Casos_actuales_fin;Casos_actuales_ini;Casos_actuales_prom
2020-04-27;13115;73;46;59,5
2020-04-27;13116;57;40;48,5
2020-04-27;13117;95;48;71,5
2020-04-27;13118;62;45;53,5
2020-04-27;13119;144;118;131
2020-04-27;13504;2;0;1
2020-04-27;13501;36;24;30
2020-04-27;13120;70;83;76,5
2020-04-27;13604;22;9;15,5
2020-04-27;13404;7;3;5
2020-04-27;13121;81;48;64,5
2020-04-27;13605;29;22;25,5
2020-04-27;13122;124;96;110
2020-04-27;13202;17;6;11,5
2020-04-27;13123;38;29;33,5
2020-04-27;13124;96;56;76
2020-04-27;13201;250;266;258
2020-04-27;13125;217;113;165
2020-04-27;13126;111;60;85,5
2020-04-27;13127;252;116;184
2020-04-27;13128;84;72;78
2020-04-27;13401;160;162;161
2020-04-27;13129;71;59;65
2020-04-27;13203;7;3;5
2020-04-27;13130;65;55;60
2020-04-27;13505;7;2;4,5
2020-04-27;13131;86;55;70,5
2020-04-27;13101;387;203;295
2020-04-27;13601;8;7;7,5
2020-04-27;13303;2;1;1,5
2020-04-27;13132;23;11;17
2020-04-27;6302;0;0;0
2020-04-27;6303;0;0;0
2020-04-27;6102;1;0;0,5
2020-04-27;6103;1;1;1
2020-04-27;6104;0;0;0
2020-04-27;6105;2;1;1,5
2020-04-27;6106;2;2;2
2020-04-27;6202;0;0;0
2020-04-27;6107;3;2;2,5
2020-04-27;6203;6;3;4,5
2020-04-27;6304;0;0;0
2020-04-27;6108;5;5;5
2020-04-27;6109;0;0;0
2020-04-27;6204;0;0;0
2020-04-27;6110;0;0;0
2020-04-27;6305;1;0;0,5
2020-04-27;6205;2;0;1
2020-04-27;6111;0;0;0
2020-04-27;6306;0;0;0
2020-04-27;6206;0;0;0
2020-04-27;6307;0;0;0
2020-04-27;6112;1;0;0,5
2020-04-27;6113;0;0;0
2020-04-27;6201;0;0;0
2020-04-27;6308;0;0;0
2020-04-27;6309;0;0;0
2020-04-27;6114;0;0;0
2020-04-27;6101;15;11;13
2020-04-27;6115;5;5;5
2020-04-27;6116;2;2;2
2020-04-27;6301;1;2;1,5
2020-04-27;6117;4;0;2
2020-04-27;6310;0;1;0,5
2020-04-27;7201;3;6;4,5
2020-04-27;7202;1;2;1,5
2020-04-27;7402;0;0;0
2020-04-27;7102;3;8;5,5
2020-04-27;7103;0;3;1,5
2020-04-27;7301;11;9;10
2020-04-27;7104;0;0;0
2020-04-27;7302;0;0;0
2020-04-27;7303;0;1;0,5
2020-04-27;7401;4;4;4
2020-04-27;7403;0;1;0,5
2020-04-27;7105;2;12;7
2020-04-27;7304;0;2;1
2020-04-27;7404;1;1;1
2020-04-27;7106;0;0;0
2020-04-27;7203;0;0;0
2020-04-27;7107;0;2;1
2020-04-27;7305;0;0;0
2020-04-27;7405;0;0;0
2020-04-27;7108;2;1;1,5
2020-04-27;7306;1;9;5
2020-04-27;7307;1;1;1
2020-04-27;7109;2;6;4
2020-04-27;7406;4;5;4,5
2020-04-27;7110;0;1;0,5
2020-04-27;7101;24;72;48
2020-04-27;7308;2;0;1
2020-04-27;7309;0;0;0
2020-04-27;7407;1;1;1
2020-04-27;7408;1;0;0,5
2020-04-27;16102;3;7;5
2020-04-27;16101;19;31;25
2020-04-27;16103;1;3;2
2020-04-27;16202;0;0;0
2020-04-27;16203;0;0;0
2020-04-27;16302;13;12;12,5
2020-04-27;16104;0;0;0
2020-04-27;16204;0;1;0,5
2020-04-27;16303;0;0;0
2020-04-27;16105;0;0;0
2020-04-27;16106;0;1;0,5
2020-04-27;16205;0;0;0
2020-04-27;16107;3;1;2
2020-04-27;16201;1;1;1
2020-04-27;16206;0;0;0
2020-04-27;16301;4;5;4,5
2020-04-27;16304;0;1;0,5
2020-04-27;16108;2;1;1,5
2020-04-27;16305;0;0;0
2020-04-27;16207;0;0;0
2020-04-27;16109;5;4;4,5
2020-04-27;8314;0;0;0
2020-04-27;8302;0;0;0
2020-04-27;8202;0;0;0
2020-04-27;8303;6;8;7
2020-04-27;8203;0;0;0
2020-04-27;8103;11;13;12
2020-04-27;8101;19;23;21
2020-04-27;8204;0;0;0
2020-04-27;8102;5;2;3,5
2020-04-27;8205;0;1;0,5
2020-04-27;8104;0;0;0
2020-04-27;8112;3;11;7
2020-04-27;8105;2;7;4,5
2020-04-27;8304;6;6;6
2020-04-27;8201;0;0;0
2020-04-27;8206;0;0;0
2020-04-27;8301;2;3;2,5
2020-04-27;8106;0;0;0
2020-04-27;8305;0;0;0
2020-04-27;8306;0;0;0
2020-04-27;8307;0;0;0
2020-04-27;8107;2;7;4,5
2020-04-27;8308;0;0;0
2020-04-27;8309;0;0;0
2020-04-27;8108;3;10;6,5
2020-04-27;8310;0;0;0
2020-04-27;8311;0;0;0
2020-04-27;8109;1;1;1
2020-04-27;8110;23;24;23,5
2020-04-27;8207;0;0;0
2020-04-27;8111;3;10;6,5
2020-04-27;8312;0;0;0
2020-04-27;8313;0;1;0,5
2020-04-27;9201;41;38;39,5
2020-04-27;9102;2;6;4
2020-04-27;9121;0;0;0
2020-04-27;9202;2;1;1,5
2020-04-27;9103;0;0;0
2020-04-27;9203;1;1;1
2020-04-27;9104;0;0;0
2020-04-27;9204;4;4;4
2020-04-27;9105;0;2;1
2020-04-27;9106;0;0;0
2020-04-27;9107;1;2;1,5
2020-04-27;9108;2;7;4,5
2020-04-27;9109;5;1;3
2020-04-27;9205;0;0;0
2020-04-27;9206;0;0;0
2020-04-27;9207;5;1;3
2020-04-27;9110;0;0;0
2020-04-27;9111;4;8;6
2020-04-27;9112;12;21;16,5
2020-04-27;9113;0;2;1
2020-04-27;9114;0;1;0,5
2020-04-27;9115;2;3;2,5
2020-04-27;9208;1;0;0,5
2020-04-27;9209;0;2;1
2020-04-27;9116;13;6;9,5
2020-04-27;9101;38;59;48,5
2020-04-27;9117;0;1;0,5
2020-04-27;9118;0;0;0
2020-04-27;9210;0;1;0,5
2020-04-27;9211;35;40;37,5
2020-04-27;9119;4;2;3
2020-04-27;9120;1;0;0,5
2020-04-27;14102;0;0;0
2020-04-27;14202;0;0;0
2020-04-27;14201;5;7;6
2020-04-27;14203;0;0;0
2020-04-27;14103;1;1;1
2020-04-27;14104;0;0;0
2020-04-27;14105;0;1;0,5
2020-04-27;14106;0;0;0
2020-04-27;14107;0;0;0
2020-04-27;14108;0;0;0
2020-04-27;14204;4;2;3
2020-04-27;14101;5;5;5
2020-04-27;10202;2;4;3
2020-04-27;10102;0;1;0,5
2020-04-27;10201;1;0;0,5
2020-04-27;10401;0;0;0
2020-04-27;10203;0;0;0
2020-04-27;10103;0;0;0
2020-04-27;10204;0;0;0
2020-04-27;10205;0;0;0
2020-04-27;10104;0;0;0
2020-04-27;10105;0;0;0
2020-04-27;10402;0;0;0
2020-04-27;10403;0;0;0
2020-04-27;10107;0;0;0
2020-04-27;10106;0;0;0
2020-04-27;10108;0;0;0
2020-04-27;10301;23;24;23,5
2020-04-27;10404;0;0;0
2020-04-27;10101;1;4;2,5
2020-04-27;10302;3;3;3
2020-04-27;10109;0;0;0
2020-04-27;10206;0;0;0
2020-04-27;10303;2;1;1,5
2020-04-27;10304;2;1;1,5
2020-04-27;10207;0;0;0
2020-04-27;10208;0;0;0
2020-04-27;10209;0;0;0
2020-04-27;10210;0;0;0
2020-04-27;10305;6;1;3,5
2020-04-27;10306;8;9;8,5
2020-04-27;10307;0;2;1
2020-04-27;11201;0;0;0
2020-04-27;11401;0;0;0
2020-04-27;11202;0;0;0
2020-04-27;11301;0;0;0
2020-04-27;11101;0;0;0
2020-04-27;11203;0;0;0
2020-04-27;11102;0;0;0
2020-04-27;11302;0;0;0
2020-04-27;11402;0;0;0
2020-04-27;11303;0;0;0
2020-04-27;12202;0;0;0
2020-04-27;12201;0;0;0
2020-04-27;12102;0;0;0
2020-04-27;12401;0;0;0
2020-04-27;12301;0;2;1
2020-04-27;12302;0;0;0
2020-04-27;12101;96;126;111
2020-04-27;12103;0;0;0
2020-04-27;12104;0;0;0
2020-04-27;12303;0;0;0
2020-04-27;12402;0;0;0
2020-05-04;15101;61;87;74
2020-05-04;15102;0;0;0
2020-05-04;15202;0;0;0
2020-05-04;15201;0;0;0
2020-05-04;1107;93;78;85,5
2020-05-04;1402;0;0;0
2020-05-04;1403;0;0;0
2020-05-04;1404;6;3;4,5
2020-05-04;1101;169;63;116
2020-05-04;1405;3;0;1,5
2020-05-04;1401;2;1;1,5
2020-05-04;2101;235;201;218
2020-05-04;2201;32;37;34,5
2020-05-04;2302;25;24;24,5
2020-05-04;2102;79;83;81
2020-05-04;2202;0;0;0
2020-05-04;2203;0;0;0
2020-05-04;2103;2;0;1
2020-05-04;2104;1;1;1
2020-05-04;2301;2;2;2
2020-05-04;3302;0;0;0
2020-05-04;3102;1;1;1
2020-05-04;3201;0;0;0
2020-05-04;3101;32;26;29
2020-05-04;3202;1;1;1
2020-05-04;3303;0;0;0
2020-05-04;3304;1;1;1
2020-05-04;3103;2;4;3
2020-05-04;3301;13;14;13,5
2020-05-04;4103;3;2;2,5
2020-05-04;4202;1;0;0,5
2020-05-04;4302;0;0;0
2020-05-04;4102;9;8;8,5
2020-05-04;4201;1;1;1
2020-05-04;4104;0;0;0
2020-05-04;4101;12;9;10,5
2020-05-04;4203;0;0;0
2020-05-04;4303;0;0;0
2020-05-04;4301;5;2;3,5
2020-05-04;4105;0;0;0
2020-05-04;4304;4;2;3
2020-05-04;4305;0;0;0
2020-05-04;4204;2;1;1,5
2020-05-04;4106;1;1;1
2020-05-04;5602;1;1;1
2020-05-04;5402;2;5;3,5
2020-05-04;5502;0;2;1
2020-05-04;5302;4;0;2
2020-05-04;5603;6;4;5
2020-05-04;5102;1;0;0,5
2020-05-04;5702;1;1;1
2020-05-04;5103;6;6;6
2020-05-04;5604;5;1;3
2020-05-04;5605;1;3;2
2020-05-04;5503;0;0;0
2020-05-04;5201;0;0;0
2020-05-04;5104;0;0;0
2020-05-04;5504;6;2;4
2020-05-04;5401;1;1;1
2020-05-04;5802;2;0;1
2020-05-04;5703;2;2;2
2020-05-04;5301;8;2;5
2020-05-04;5506;0;0;0
2020-05-04;5803;0;0;0
2020-05-04;5704;0;0;0
2020-05-04;5403;0;0;0
2020-05-04;5404;0;0;0
2020-05-04;5105;0;0;0
2020-05-04;5705;2;1;1,5
2020-05-04;5501;5;4;4,5
2020-05-04;5801;12;8;10
2020-05-04;5107;4;1;2,5
2020-05-04;5303;0;0;0
2020-05-04;5601;57;34;45,5
2020-05-04;5304;2;2;2
2020-05-04;5701;4;2;3
2020-05-04;5706;12;13;12,5
2020-05-04;5606;3;5;4
2020-05-04;5101;83;40;61,5
2020-05-04;5804;18;5;11,5
2020-05-04;5109;51;29;40
2020-05-04;5405;0;0;0
2020-05-04;13502;0;0;0
2020-05-04;13402;46;33;39,5
2020-05-04;13403;5;1;3
2020-05-04;13102;200;169;184,5
2020-05-04;13103;125;103;114
2020-05-04;13301;105;48;76,5
2020-05-04;13104;199;150;174,5
2020-05-04;13503;9;8;8,5
2020-05-04;13105;175;114;144,5
2020-05-04;13602;10;8;9
2020-05-04;13106;277;252;264,5
2020-05-04;13107;108;55;81,5
2020-05-04;13108;424;354;389
2020-05-04;13603;3;4;3,5
2020-05-04;13109;92;64;78
2020-05-04;13110;427;262;344,5
2020-05-04;13111;155;107;131
2020-05-04;13112;228;156;192
2020-05-04;13113;83;66;74,5
2020-05-04;13302;86;49;67,5
2020-05-04;13114;235;133;184
2020-05-04;13115;165;92;128,5
2020-05-04;13116;104;75;89,5
2020-05-04;13117;127;118;122,5
2020-05-04;13118;146;89;117,5
2020-05-04;13119;260;195;227,5
2020-05-04;13504;0;2;1
2020-05-04;13501;60;63;61,5
2020-05-04;13120;125;92;108,5
2020-05-04;13604;33;25;29
2020-05-04;13404;31;12;21,5
2020-05-04;13121;130;112;121
2020-05-04;13605;29;32;30,5
2020-05-04;13122;284;182;233
2020-05-04;13202;25;27;26
2020-05-04;13123;99;53;76
2020-05-04;13124;165;127;146
2020-05-04;13201;533;398;465,5
2020-05-04;13125;351;278;314,5
2020-05-04;13126;153;132;142,5
2020-05-04;13127;534;387;460,5
2020-05-04;13128;166;133;149,5
2020-05-04;13401;268;214;241
2020-05-04;13129;216;136;176
2020-05-04;13203;23;16;19,5
2020-05-04;13130;153;90;121,5
2020-05-04;13505;5;8;6,5
2020-05-04;13131;198;146;172
2020-05-04;13101;783;608;695,5
2020-05-04;13601;14;10;12
2020-05-04;13303;3;5;4
2020-05-04;13132;68;29;48,5
2020-05-04;6302;0;0;0
2020-05-04;6303;0;0;0
2020-05-04;6102;0;1;0,5
2020-05-04;6103;1;1;1
2020-05-04;6104;1;0;0,5
2020-05-04;6105;3;1;2
2020-05-04;6106;8;1;4,5
2020-05-04;6202;0;0;0
2020-05-04;6107;4;7;5,5
2020-05-04;6203;2;7;4,5
2020-05-04;6304;0;0;0
2020-05-04;6108;4;4;4
2020-05-04;6109;0;0;0
2020-05-04;6204;0;0;0
2020-05-04;6110;1;1;1
2020-05-04;6305;1;1;1
2020-05-04;6205;1;2;1,5
2020-05-04;6111;0;0;0
2020-05-04;6306;0;0;0
2020-05-04;6206;0;0;0
2020-05-04;6307;0;0;0
2020-05-04;6112;2;1;1,5
2020-05-04;6113;1;0;0,5
2020-05-04;6201;0;0;0
2020-05-04;6308;0;0;0
2020-05-04;6309;0;0;0
2020-05-04;6114;0;0;0
2020-05-04;6101;29;18;23,5
2020-05-04;6115;5;6;5,5
2020-05-04;6116;2;2;2
2020-05-04;6301;2;1;1,5
2020-05-04;6117;5;5;5
2020-05-04;6310;0;0;0
2020-05-04;7201;0;2;1
2020-05-04;7202;0;1;0,5
2020-05-04;7402;0;0;0
2020-05-04;7102;3;5;4
2020-05-04;7103;0;0;0
2020-05-04;7301;8;6;7
2020-05-04;7104;0;0;0
2020-05-04;7302;0;0;0
2020-05-04;7303;0;0;0
2020-05-04;7401;6;3;4,5
2020-05-04;7403;2;0;1
2020-05-04;7105;2;1;1,5
2020-05-04;7304;1;0;0,5
2020-05-04;7404;0;0;0
2020-05-04;7106;1;0;0,5
2020-05-04;7203;0;0;0
2020-05-04;7107;0;0;0
2020-05-04;7305;0;0;0
2020-05-04;7405;1;0;0,5
2020-05-04;7108;1;2;1,5
2020-05-04;7306;0;0;0
2020-05-04;7307;0;0;0
2020-05-04;7109;5;1;3
2020-05-04;7406;3;3;3
2020-05-04;7110;1;0;0,5
2020-05-04;7101;6;15;10,5
2020-05-04;7308;3;2;2,5
2020-05-04;7309;0;0;0
2020-05-04;7407;0;0;0
2020-05-04;7408;1;1;1
2020-05-04;16102;14;11;12,5
2020-05-04;16101;13;18;15,5
2020-05-04;16103;0;0;0
2020-05-04;16202;0;0;0
2020-05-04;16203;0;0;0
2020-05-04;16302;5;10;7,5
2020-05-04;16104;0;0;0
2020-05-04;16204;0;0;0
2020-05-04;16303;0;0;0
2020-05-04;16105;0;0;0
2020-05-04;16106;0;0;0
2020-05-04;16205;0;0;0
2020-05-04;16107;2;4;3
2020-05-04;16201;0;0;0
2020-05-04;16206;0;0;0
2020-05-04;16301;2;3;2,5
2020-05-04;16304;0;0;0
2020-05-04;16108;3;3;3
2020-05-04;16305;0;0;0
2020-05-04;16207;0;0;0
2020-05-04;16109;4;8;6
2020-05-04;8314;0;0;0
2020-05-04;8302;1;0;0,5
2020-05-04;8202;5;0;2,5
2020-05-04;8303;6;2;4
2020-05-04;8203;1;0;0,5
2020-05-04;8103;8;11;9,5
2020-05-04;8101;23;9;16
2020-05-04;8204;0;0;0
2020-05-04;8102;7;4;5,5
2020-05-04;8205;2;0;1
2020-05-04;8104;0;0;0
2020-05-04;8112;9;4;6,5
2020-05-04;8105;0;0;0
2020-05-04;8304;3;5;4
2020-05-04;8201;0;0;0
2020-05-04;8206;0;0;0
2020-05-04;8301;2;0;1
2020-05-04;8106;8;1;4,5
2020-05-04;8305;2;1;1,5
2020-05-04;8306;5;2;3,5
2020-05-04;8307;0;0;0
2020-05-04;8107;2;2;2
2020-05-04;8308;0;0;0
2020-05-04;8309;0;0;0
2020-05-04;8108;6;5;5,5
2020-05-04;8310;0;0;0
2020-05-04;8311;0;0;0
2020-05-04;8109;0;0;0
2020-05-04;8110;22;27;24,5
2020-05-04;8207;0;0;0
2020-05-04;8111;1;1;1
2020-05-04;8312;0;0;0
2020-05-04;8313;4;1;2,5
2020-05-04;9201;18;29;23,5
2020-05-04;9102;3;4;3,5
2020-05-04;9121;0;0;0
2020-05-04;9202;0;2;1
2020-05-04;9103;1;0;0,5
2020-05-04;9203;1;2;1,5
2020-05-04;9104;0;0;0
2020-05-04;9204;1;1;1
2020-05-04;9105;0;0;0
2020-05-04;9106;1;0;0,5
2020-05-04;9107;1;0;0,5
2020-05-04;9108;7;2;4,5
2020-05-04;9109;2;4;3
2020-05-04;9205;5;0;2,5
2020-05-04;9206;0;0;0
2020-05-04;9207;1;2;1,5
2020-05-04;9110;0;0;0
2020-05-04;9111;2;3;2,5
2020-05-04;9112;2;8;5
2020-05-04;9113;0;0;0
2020-05-04;9114;0;0;0
2020-05-04;9115;2;1;1,5
2020-05-04;9208;1;1;1
2020-05-04;9209;6;1;3,5
2020-05-04;9116;15;17;16
2020-05-04;9101;35;29;32
2020-05-04;9117;0;0;0
2020-05-04;9118;0;0;0
2020-05-04;9210;0;0;0
2020-05-04;9211;15;25;20
2020-05-04;9119;6;3;4,5
2020-05-04;9120;1;1;1
2020-05-04;14102;1;0;0,5
2020-05-04;14202;0;0;0
2020-05-04;14201;3;6;4,5
2020-05-04;14203;0;0;0
2020-05-04;14103;3;1;2
2020-05-04;14104;0;0;0
2020-05-04;14105;0;0;0
2020-05-04;14106;0;0;0
2020-05-04;14107;0;0;0
2020-05-04;14108;0;0;0
2020-05-04;14204;1;3;2
2020-05-04;14101;7;10;8,5
2020-05-04;10202;13;6;9,5
2020-05-04;10102;0;0;0
2020-05-04;10201;0;0;0
2020-05-04;10401;0;0;0
2020-05-04;10203;0;0;0
2020-05-04;10103;0;0;0
2020-05-04;10204;0;0;0
2020-05-04;10205;0;0;0
2020-05-04;10104;0;0;0
2020-05-04;10105;0;0;0
2020-05-04;10402;0;0;0
2020-05-04;10403;0;0;0
2020-05-04;10107;0;0;0
2020-05-04;10106;0;0;0
2020-05-04;10108;0;0;0
2020-05-04;10301;22;25;23,5
2020-05-04;10404;0;0;0
2020-05-04;10101;0;0;0
2020-05-04;10302;2;0;1
2020-05-04;10109;0;0;0
2020-05-04;10206;0;0;0
2020-05-04;10303;5;2;3,5
2020-05-04;10304;2;1;1,5
2020-05-04;10207;0;0;0
2020-05-04;10208;1;1;1
2020-05-04;10209;0;0;0
2020-05-04;10210;0;0;0
2020-05-04;10305;5;6;5,5
2020-05-04;10306;3;8;5,5
2020-05-04;10307;0;1;0,5
2020-05-04;11201;0;0;0
2020-05-04;11401;0;0;0
2020-05-04;11202;0;0;0
2020-05-04;11301;0;0;0
2020-05-04;11101;1;0;0,5
2020-05-04;11203;0;0;0
2020-05-04;11102;0;0;0
2020-05-04;11302;0;0;0
2020-05-04;11402;0;0;0
2020-05-04;11303;0;0;0
2020-05-04;12202;0;0;0
2020-05-04;12201;0;0;0
2020-05-04;12102;0;0;0
2020-05-04;12401;1;0;0,5
2020-05-04;12301;1;0;0,5
2020-05-04;12302;0;0;0
2020-05-04;12101;146;116;131
2020-05-04;12103;0;0;0
2020-05-04;12104;1;0;0,5
2020-05-04;12303;0;0;0
2020-05-04;12402;0;0;0
2020-05-11;15101;49;66;57,5
2020-05-11;15102;0;0;0
2020-05-11;15202;0;0;0
2020-05-11;15201;0;0;0
2020-05-11;1107;118;94;106
2020-05-11;1402;0;0;0
2020-05-11;1403;0;0;0
2020-05-11;1404;7;7;7
2020-05-11;1101;293;206;249,5
2020-05-11;1405;4;4;4
2020-05-11;1401;3;3;3
2020-05-11;2101;296;225;260,5
2020-05-11;2201;57;33;45
2020-05-11;2302;31;21;26
2020-05-11;2102;41;75;58
2020-05-11;2202;0;0;0
2020-05-11;2203;0;0;0
2020-05-11;2103;5;2;3,5
2020-05-11;2104;8;1;4,5
2020-05-11;2301;6;3;4,5
2020-05-11;3302;0;0;0
2020-05-11;3102;3;3;3
2020-05-11;3201;0;0;0
2020-05-11;3101;36;43;39,5
2020-05-11;3202;1;2;1,5
2020-05-11;3303;0;0;0
2020-05-11;3304;0;1;0,5
2020-05-11;3103;13;12;12,5
2020-05-11;3301;15;19;17
2020-05-11;4103;1;2;1,5
2020-05-11;4202;0;1;0,5
2020-05-11;4302;1;2;1,5
2020-05-11;4102;14;11;12,5
2020-05-11;4201;0;1;0,5
2020-05-11;4104;0;0;0
2020-05-11;4101;26;17;21,5
2020-05-11;4203;0;0;0
2020-05-11;4303;3;0;1,5
2020-05-11;4301;20;13;16,5
2020-05-11;4105;0;0;0
2020-05-11;4304;5;6;5,5
2020-05-11;4305;0;0;0
2020-05-11;4204;2;3;2,5
2020-05-11;4106;4;1;2,5
2020-05-11;5602;5;2;3,5
2020-05-11;5402;1;2;1,5
2020-05-11;5502;5;3;4
2020-05-11;5302;5;4;4,5
2020-05-11;5603;8;5;6,5
2020-05-11;5102;10;1;5,5
2020-05-11;5702;1;1;1
2020-05-11;5103;6;5;5,5
2020-05-11;5604;9;7;8
2020-05-11;5605;10;3;6,5
2020-05-11;5503;1;0;0,5
2020-05-11;5201;0;0;0
2020-05-11;5104;0;0;0
2020-05-11;5504;8;8;8
2020-05-11;5401;0;1;0,5
2020-05-11;5802;23;5;14
2020-05-11;5703;7;2;4,5
2020-05-11;5301;17;16;16,5
2020-05-11;5506;2;1;1,5
2020-05-11;5803;1;0;0,5
2020-05-11;5704;1;0;0,5
2020-05-11;5403;0;0;0
2020-05-11;5404;1;1;1
2020-05-11;5105;0;0;0
2020-05-11;5705;5;5;5
2020-05-11;5501;11;6;8,5
2020-05-11;5801;34;15;24,5
2020-05-11;5107;10;4;7
2020-05-11;5303;0;0;0
2020-05-11;5601;59;48;53,5
2020-05-11;5304;5;5;5
2020-05-11;5701;18;7;12,5
2020-05-11;5706;3;9;6
2020-05-11;5606;7;3;5
2020-05-11;5101;93;78;85,5
2020-05-11;5804;33;25;29
2020-05-11;5109;103;69;86
2020-05-11;5405;0;0;0
2020-05-11;13502;0;0;0
2020-05-11;13402;112;68;90
2020-05-11;13403;10;7;8,5
2020-05-11;13102;161;186;173,5
2020-05-11;13103;161;167;164
2020-05-11;13301;256;149;202,5
2020-05-11;13104;263;208;235,5
2020-05-11;13503;37;15;26
2020-05-11;13105;268;200;234
2020-05-11;13602;2;9;5,5
2020-05-11;13106;401;303;352
2020-05-11;13107;164;120;142
2020-05-11;13108;457;440;448,5
2020-05-11;13603;8;6;7
2020-05-11;13109;159;114;136,5
2020-05-11;13110;786;554;670
2020-05-11;13111;382;184;283
2020-05-11;13112;403;237;320
2020-05-11;13113;101;87;94
2020-05-11;13302;129;86;107,5
2020-05-11;13114;410;287;348,5
2020-05-11;13115;201;171;186
2020-05-11;13116;235;117;176
2020-05-11;13117;130;138;134
2020-05-11;13118;255;180;217,5
2020-05-11;13119;529;323;426
2020-05-11;13504;0;0;0
2020-05-11;13501;48;52;50
2020-05-11;13120;283;142;212,5
2020-05-11;13604;43;37;40
2020-05-11;13404;72;35;53,5
2020-05-11;13121;249;147;198
2020-05-11;13605;42;29;35,5
2020-05-11;13122;638;436;537
2020-05-11;13202;38;25;31,5
2020-05-11;13123;191;138;164,5
2020-05-11;13124;234;208;221
2020-05-11;13201;802;647;724,5
2020-05-11;13125;332;287;309,5
2020-05-11;13126;181;187;184
2020-05-11;13127;534;514;524
2020-05-11;13128;173;181;177
2020-05-11;13401;399;301;350
2020-05-11;13129;409;267;338
2020-05-11;13203;35;29;32
2020-05-11;13130;250;174;212
2020-05-11;13505;2;3;2,5
2020-05-11;13131;354;198;276
2020-05-11;13101;1116;809;962,5
2020-05-11;13601;34;28;31
2020-05-11;13303;8;2;5
2020-05-11;13132;155;99;127
2020-05-11;6302;1;0;0,5
2020-05-11;6303;3;0;1,5
2020-05-11;6102;1;1;1
2020-05-11;6103;3;1;2
2020-05-11;6104;9;3;6
2020-05-11;6105;6;5;5,5
2020-05-11;6106;18;15;16,5
2020-05-11;6202;0;0;0
2020-05-11;6107;2;2;2
2020-05-11;6203;1;2;1,5
2020-05-11;6304;0;0;0
2020-05-11;6108;6;5;5,5
2020-05-11;6109;1;0;0,5
2020-05-11;6204;0;0;0
2020-05-11;6110;3;3;3
2020-05-11;6305;2;2;2
2020-05-11;6205;5;1;3
2020-05-11;6111;7;1;4
2020-05-11;6306;0;0;0
2020-05-11;6206;0;0;0
2020-05-11;6307;0;0;0
2020-05-11;6112;1;1;1
2020-05-11;6113;2;1;1,5
2020-05-11;6201;1;1;1
2020-05-11;6308;1;0;0,5
2020-05-11;6309;0;0;0
2020-05-11;6114;0;0;0
2020-05-11;6101;74;45;59,5
2020-05-11;6115;4;3;3,5
2020-05-11;6116;4;1;2,5
2020-05-11;6301;4;1;2,5
2020-05-11;6117;11;6;8,5
2020-05-11;6310;2;1;1,5
2020-05-11;7201;7;1;4
2020-05-11;7202;0;0;0
2020-05-11;7402;4;3;3,5
2020-05-11;7102;3;1;2
2020-05-11;7103;0;1;0,5
2020-05-11;7301;13;11;12
2020-05-11;7104;0;0;0
2020-05-11;7302;0;0;0
2020-05-11;7303;0;0;0
2020-05-11;7401;17;7;12
2020-05-11;7403;5;3;4
2020-05-11;7105;4;1;2,5
2020-05-11;7304;1;2;1,5
2020-05-11;7404;2;0;1
2020-05-11;7106;8;3;5,5
2020-05-11;7203;3;0;1,5
2020-05-11;7107;0;0;0
2020-05-11;7305;0;0;0
2020-05-11;7405;1;1;1
2020-05-11;7108;2;0;1
2020-05-11;7306;0;0;0
2020-05-11;7307;0;0;0
2020-05-11;7109;11;9;10
2020-05-11;7406;9;3;6
2020-05-11;7110;3;1;2
2020-05-11;7101;28;5;16,5
2020-05-11;7308;2;2;2
2020-05-11;7309;0;0;0
2020-05-11;7407;1;0;0,5
2020-05-11;7408;3;1;2
2020-05-11;16102;36;13;24,5
2020-05-11;16101;28;20;24
2020-05-11;16103;4;2;3
2020-05-11;16202;0;0;0
2020-05-11;16203;0;0;0
2020-05-11;16302;3;2;2,5
2020-05-11;16104;1;1;1
2020-05-11;16204;0;0;0
2020-05-11;16303;0;0;0
2020-05-11;16105;3;1;2
2020-05-11;16106;0;0;0
2020-05-11;16205;2;0;1
2020-05-11;16107;2;3;2,5
2020-05-11;16201;8;4;6
2020-05-11;16206;0;0;0
2020-05-11;16301;8;6;7
2020-05-11;16304;0;0;0
2020-05-11;16108;1;2;1,5
2020-05-11;16305;2;0;1
2020-05-11;16207;0;0;0
2020-05-11;16109;3;1;2
2020-05-11;8314;0;0;0
2020-05-11;8302;3;2;2,5
2020-05-11;8202;7;9;8
2020-05-11;8303;4;4;4
2020-05-11;8203;0;0;0
2020-05-11;8103;6;8;7
2020-05-11;8101;27;33;30
2020-05-11;8204;0;0;0
2020-05-11;8102;15;7;11
2020-05-11;8205;2;2;2
2020-05-11;8104;0;0;0
2020-05-11;8112;14;10;12
2020-05-11;8105;2;1;1,5
2020-05-11;8304;29;11;20
2020-05-11;8201;1;2;1,5
2020-05-11;8206;0;0;0
2020-05-11;8301;39;13;26
2020-05-11;8106;13;12;12,5
2020-05-11;8305;4;4;4
2020-05-11;8306;8;9;8,5
2020-05-11;8307;7;3;5
2020-05-11;8107;2;1;1,5
2020-05-11;8308;0;0;0
2020-05-11;8309;0;0;0
2020-05-11;8108;12;9;10,5
2020-05-11;8310;0;0;0
2020-05-11;8311;5;0;2,5
2020-05-11;8109;0;0;0
2020-05-11;8110;23;27;25
