SEMANA;CODIGO_COMUNA;PASO
2020-11-30;13105;3
2020-12-07;13105;2
2020-12-14;13105;2
2020-12-21;13105;2
2020-12-28;13105;2
2021-01-04;13105;2
2021-01-11;13105;2
2021-01-18;13105;2
2021-01-25;13105;2
2021-02-01;13105;2
2021-02-08;13105;2
2021-02-15;13105;2
2021-02-22;13105;2
2021-03-01;13105;2
2021-03-08;13105;2
2021-03-15;13105;1
2021-03-22;13105;1
2021-03-29;13105;1
2021-04-05;13105;1
2021-04-12;13105;1
2021-04-19;13105;1
2021-04-26;13105;1
2021-05-03;13105;1
2020-07-27;13106;1
2020-08-03;13106;1
2020-08-10;13106;1
2020-08-17;13106;2
2020-08-24;13106;2
2020-08-31;13106;2
2020-09-07;13106;2
2020-09-14;13106;2
2020-09-21;13106;2
2020-09-28;13106;3
2020-10-05;13106;3
2020-10-12;13106;3
2020-10-19;13106;3
2020-10-26;13106;3
2020-11-02;13106;3
2020-11-09;13106;3
2020-11-16;13106;4
2020-11-23;13106;4
2020-11-30;13106;4
2020-12-07;13106;2
2020-12-14;13106;2
2020-12-21;13106;2
2020-12-28;13106;2
2021-01-04;13106;2
2021-01-11;13106;2
2021-01-18;13106;2
2021-01-25;13106;2
2021-02-01;13106;2
2021-02-08;13106;3
2021-02-15;13106;3
2021-02-22;13106;3
2021-03-01;13106;2
2021-03-08;13106;2
2021-03-15;13106;2
2021-03-22;13106;1
2021-03-29;13106;1
2021-04-05;13106;1
2021-04-12;13106;1
2021-04-19;13106;1
2021-04-26;13106;1
2021-05-03;13106;1
2020-07-27;13107;1
2020-08-03;13107;1
2020-08-10;13107;1
2020-08-17;13107;1
2020-08-24;13107;1
2020-08-31;13107;2
2020-09-07;13107;2
2020-09-14;13107;2
2020-09-21;13107;2
2020-09-28;13107;2
2020-10-05;13107;3
2020-10-12;13107;3
2020-10-19;13107;3
2020-10-26;13107;3
2020-11-02;13107;3
2020-11-09;13107;3
2020-11-16;13107;3
2020-11-23;13107;3
2020-11-30;13107;3
2020-12-07;13107;2
2020-12-14;13107;2
2020-12-21;13107;2
2020-12-28;13107;2
2021-01-04;13107;3
2021-01-11;13107;3
2021-01-18;13107;3
2021-01-25;13107;3
2021-02-01;13107;3
2021-02-08;13107;3
2021-02-15;13107;3
2021-02-22;13107;3
2021-03-01;13107;3
2021-03-08;13107;2
2021-03-15;13107;2
2021-03-22;13107;1
2021-03-29;13107;1
2021-04-05;13107;1
2021-04-12;13107;1
2021-04-19;13107;1
2021-04-26;13107;1
2021-05-03;13107;1
2020-07-27;13108;1
2020-08-03;13108;1
2020-08-10;13108;1
2020-08-17;13108;1
2020-08-24;13108;1
2020-08-31;13108;1
2020-09-07;13108;1
2020-09-14;13108;1
2020-09-21;13108;2
2020-09-28;13108;2
2020-10-05;13108;2
2020-10-12;13108;2
2020-10-19;13108;2
2020-10-26;13108;2
2020-11-02;13108;3
2020-11-09;13108;3
2020-11-16;13108;4
2020-11-23;13108;4
2020-11-30;13108;4
2020-12-07;13108;2
2020-12-14;13108;2
2020-12-21;13108;2
2020-12-28;13108;2
2021-01-04;13108;2
2021-01-11;13108;2
2021-01-18;13108;2
2021-01-25;13108;2
2021-02-01;13108;2
2021-02-08;13108;3
2021-02-15;13108;3
2021-02-22;13108;3
2021-03-01;13108;2
2021-03-08;13108;2
2021-03-15;13108;2
2021-03-22;13108;1
2021-03-29;13108;1
2021-04-05;13108;1
2021-04-12;13108;1
2021-04-19;13108;1
2021-04-26;13108;2
2021-05-03;13108;2
2020-07-27;13109;1
2020-08-03;13109;1
2020-08-10;13109;1
2020-08-17;13109;1
2020-08-24;13109;1
2020-08-31;13109;1
2020-09-07;13109;2
2020-09-14;13109;2
2020-09-21;13109;2
2020-09-28;13109;2
2020-10-05;13109;2
2020-10-12;13109;2
2020-10-19;13109;2
2020-10-26;13109;2
2020-11-02;13109;2
2020-11-09;13109;2
2020-11-16;13109;3
2020-11-23;13109;3
2020-11-30;13109;3
2020-12-07;13109;2
2020-12-14;13109;2
2020-12-21;13109;2
2020-12-28;13109;2
2021-01-04;13109;2
2021-01-11;13109;2
2021-01-18;13109;2
2021-01-25;13109;2
2021-02-01;13109;2
2021-02-08;13109;2
2021-02-15;13109;2
2021-02-22;13109;2
2021-03-01;13109;2
2021-03-08;13109;2
2021-03-15;13109;1
2021-03-22;13109;1
2021-03-29;13109;1
2021-04-05;13109;1
2021-04-12;13109;1
2021-04-19;13109;1
2021-04-26;13109;1
2021-05-03;13109;1
2020-07-27;13110;1
2020-08-03;13110;1
2020-08-10;13110;1
2020-08-17;13110;1
2020-08-24;13110;1
2020-08-31;13110;2
2020-09-07;13110;2
2020-09-14;13110;2
2020-09-21;13110;2
2020-09-28;13110;2
2020-10-05;13110;2
2020-10-12;13110;2
2020-10-19;13110;2
2020-10-26;13110;3
2020-11-02;13110;3
2020-11-09;13110;3
2020-11-16;13110;3
2020-11-23;13110;3
2020-11-30;13110;3
2020-12-07;13110;2
2020-12-14;13110;2
2020-12-21;13110;2
2020-12-28;13110;2
2021-01-04;13110;2
2021-01-11;13110;2
2021-01-18;13110;2
2021-01-25;13110;2
2021-02-01;13110;2
2021-02-08;13110;3
2021-02-15;13110;3
2021-02-22;13110;3
2021-03-01;13110;2
2021-03-08;13110;2
2021-03-15;13110;1
2021-03-22;13110;1
2021-03-29;13110;1
2021-04-05;13110;1
2021-04-12;13110;1
2021-04-19;13110;1
2021-04-26;13110;1
2021-05-03;13110;1
2020-07-27;13111;1
2020-08-03;13111;1
2020-08-10;13111;1
2020-08-17;13111;1
2020-08-24;13111;1
2020-08-31;13111;1
2020-09-07;13111;2
2020-09-14;13111;2
2020-09-21;13111;2
2020-09-28;13111;2
2020-10-05;13111;2
2020-10-12;13111;2
2020-10-19;13111;2
2020-10-26;13111;2
2020-11-02;13111;3
2020-11-09;13111;3
2020-11-16;13111;3
2020-11-23;13111;2
2020-11-30;13111;2
2020-12-07;13111;2
2020-12-14;13111;2
2020-12-21;13111;2
2020-12-28;13111;2
2021-01-04;13111;2
2021-01-11;13111;2
2021-01-18;13111;2
2021-01-25;13111;2
2021-02-01;13111;2
2021-02-08;13111;3
2021-02-15;13111;3
2021-02-22;13111;3
2021-03-01;13111;2
2021-03-08;13111;2
2021-03-15;13111;2
2021-03-22;13111;1
2021-03-29;13111;1
2021-04-05;13111;1
2021-04-12;13111;1
2021-04-19;13111;1
2021-04-26;13111;1
2021-05-03;13111;1
2020-07-27;13112;1
2020-08-03;13112;1
2020-08-10;13112;1
2020-08-17;13112;1
2020-08-24;13112;1
2020-08-31;13112;1
2020-09-07;13112;1
2020-09-14;13112;1
2020-09-21;13112;1
2020-09-28;13112;2
2020-10-05;13112;2
2020-10-12;13112;2
2020-10-19;13112;2
2020-10-26;13112;2
2020-11-02;13112;3
2020-11-09;13112;3
2020-11-16;13112;3
2020-11-23;13112;3
2020-11-30;13112;2
2020-12-07;13112;2
2020-12-14;13112;2
2020-12-21;13112;2
2020-12-28;13112;2
2021-01-04;13112;3
2021-01-11;13112;2
2021-01-18;13112;2
2021-01-25;13112;2
2021-02-01;13112;2
2021-02-08;13112;3
2021-02-15;13112;3
2021-02-22;13112;3
2021-03-01;13112;2
2021-03-08;13112;2
2021-03-15;13112;2
2021-03-22;13112;1
2021-03-29;13112;1
2021-04-05;13112;1
2021-04-12;13112;1
2021-04-19;13112;1
2021-04-26;13112;1
2021-05-03;13112;1
2020-07-27;13113;2
2020-08-03;13113;2
2020-08-10;13113;2
2020-08-17;13113;2
2020-08-24;13113;2
2020-08-31;13113;2
2020-09-07;13113;2
2020-09-14;13113;3
2020-09-21;13113;3
2020-09-28;13113;3
2020-10-05;13113;3
2020-10-12;13113;3
2020-10-19;13113;3
2020-10-26;13113;3
2020-11-02;13113;3
2020-11-09;13113;4
2020-11-16;13113;4
2020-11-23;13113;4
2020-11-30;13113;4
2020-12-07;13113;2
2020-12-14;13113;2
2020-12-21;13113;2
2020-12-28;13113;2
2021-01-04;13113;2
2021-01-11;13113;2
2021-01-18;13113;2
2021-01-25;13113;2
2021-02-01;13113;3
2021-02-08;13113;3
2021-02-15;13113;3
2021-02-22;13113;3
2021-03-01;13113;3
2021-03-08;13113;2
2021-03-15;13113;2
2021-03-22;13113;1
2021-03-29;13113;1
2021-04-05;13113;1
2021-04-12;13113;1
2021-04-19;13113;1
2021-04-26;13113;2
2021-05-03;13113;2
2020-07-27;13114;2
2020-08-03;13114;2
2020-08-10;13114;2
2020-08-17;13114;2
2020-08-24;13114;2
2020-08-31;13114;3
2020-09-07;13114;3
2020-09-14;13114;3
2020-09-21;13114;3
2020-09-28;13114;3
2020-10-05;13114;3
2020-10-12;13114;3
2020-10-19;13114;3
2020-10-26;13114;3
2020-11-02;13114;3
2020-11-09;13114;3
2020-11-16;13114;4
2020-11-23;13114;4
2020-11-30;13114;3
2020-12-07;13114;2
2020-12-14;13114;2
2020-12-21;13114;2
2020-12-28;13114;2
2021-01-04;13114;2
2021-01-11;13114;2
2021-01-18;13114;2
2021-01-25;13114;2
2021-02-01;13114;3
2021-02-08;13114;3
2021-02-15;13114;3
2021-02-22;13114;3
2021-03-01;13114;3
2021-03-08;13114;2
2021-03-15;13114;2
2021-03-22;13114;1
2021-03-29;13114;1
2021-04-05;13114;1
2021-04-12;13114;1
2021-04-19;13114;1
2021-04-26;13114;2
2021-05-03;13114;2
2020-07-27;13115;2
2020-08-03;13115;2
2020-08-10;13115;2
2020-08-17;13115;2
2020-08-24;13115;2
2020-08-31;13115;2
2020-09-07;13115;2
2020-09-14;13115;2
2020-09-21;13115;2
2020-09-28;13115;3
2020-10-05;13115;3
2020-10-12;13115;3
2020-10-19;13115;3
2020-10-26;13115;3
2020-11-02;13115;3
2020-11-09;13115;3
2020-11-16;13115;3
2020-11-23;13115;3
2020-11-30;13115;3
2020-12-07;13115;2
2020-12-14;13115;2
2020-12-21;13115;2
2020-12-28;13115;2
2021-01-04;13115;2
2021-01-11;13115;2
2021-01-18;13115;2
2021-01-25;13115;2
2021-02-01;13115;3
2021-02-08;13115;3
2021-02-15;13115;3
2021-02-22;13115;3
2021-03-01;13115;3
2021-03-08;13115;2
2021-03-15;13115;2
2021-03-22;13115;1
2021-03-29;13115;1
2021-04-05;13115;1
2021-04-12;13115;1
2021-04-19;13115;1
2021-04-26;13115;2
2021-05-03;13115;2
2020-07-27;13116;1
2020-08-03;13116;1
2020-08-10;13116;1
2020-08-17;13116;1
2020-08-24;13116;1
2020-08-31;13116;1
2020-09-07;13116;1
2020-09-14;13116;1
2020-09-21;13116;1
2020-09-28;13116;2
2020-10-05;13116;2
2020-10-12;13116;2
2020-10-19;13116;3
2020-10-26;13116;3
2020-11-02;13116;3
2020-11-09;13116;3
2020-11-16;13116;3
2020-11-23;13116;2
2020-11-30;13116;2
2020-12-07;13116;2
2020-12-14;13116;2
2020-12-21;13116;2
2020-12-28;13116;2
2021-01-04;13116;2
2021-01-11;13116;2
2021-01-18;13116;2
2021-01-25;13116;2
2021-02-01;13116;2
2021-02-08;13116;2
2021-02-15;13116;2
2021-02-22;13116;3
2021-03-01;13116;3
2021-03-08;13116;2
2021-03-15;13116;2
2021-03-22;13116;1
2021-03-29;13116;1
2021-04-05;13116;1
2021-04-12;13116;1
2021-04-19;13116;1
2021-04-26;13116;1
2021-05-03;13116;1
2020-07-27;13117;1
2020-08-03;13117;1
2020-08-10;13117;1
2020-08-17;13117;1
2020-08-24;13117;1
2020-08-31;13117;1
2020-09-07;13117;1
2020-09-14;13117;1
2020-09-21;13117;1
2020-09-28;13117;2
2020-10-05;13117;2
2020-10-12;13117;2
2020-10-19;13117;2
2020-10-26;13117;2
2020-11-02;13117;2
2020-11-09;13117;2
2020-11-16;13117;3
2020-11-23;13117;3
2020-11-30;13117;3
2020-12-07;13117;2
2020-12-14;13117;2
2020-12-21;13117;2
2020-12-28;13117;2
2021-01-04;13117;2
2021-01-11;13117;2
2021-01-18;13117;2
2021-01-25;13117;2
2021-02-01;13117;2
2021-02-08;13117;2
2021-02-15;13117;2
2021-02-22;13117;2
2021-03-01;13117;2
2021-03-08;13117;2
2021-03-15;13117;1
2021-03-22;13117;1
2021-03-29;13117;1
2021-04-05;13117;1
2021-04-12;13117;1
2021-04-19;13117;1
2021-04-26;13117;1
2021-05-03;13117;1
2020-07-27;13118;1
2020-08-03;13118;1
2020-08-10;13118;1
2020-08-17;13118;1
2020-08-24;13118;1
2020-08-31;13118;2
2020-09-07;13118;2
2020-09-14;13118;2
2020-09-21;13118;2
2020-09-28;13118;2
2020-10-05;13118;2
2020-10-12;13118;2
2020-10-19;13118;2
2020-10-26;13118;3
2020-11-02;13118;3
2020-11-09;13118;3
2020-11-16;13118;4
2020-11-23;13118;4
2020-11-30;13118;4
2020-12-07;13118;2
2020-12-14;13118;2
2020-12-21;13118;2
2020-12-28;13118;2
2021-01-04;13118;2
2021-01-11;13118;2
2021-01-18;13118;2
2021-01-25;13118;2
2021-02-01;13118;2
2021-02-08;13118;2
2021-02-15;13118;3
2021-02-22;13118;3
2021-03-01;13118;2
2021-03-08;13118;2
2021-03-15;13118;2
2021-03-22;13118;1
2021-03-29;13118;1
2021-04-05;13118;1
2021-04-12;13118;1
2021-04-19;13118;1
2021-04-26;13118;1
2021-05-03;13118;1
2020-07-27;13119;1
2020-08-03;13119;1
2020-08-10;13119;1
2020-08-17;13119;1
2020-08-24;13119;1
2020-08-31;13119;2
2020-09-07;13119;2
2020-09-14;13119;2
2020-09-21;13119;2
2020-09-28;13119;2
2020-10-05;13119;2
2020-10-12;13119;2
2020-10-19;13119;3
2020-10-26;13119;3
2020-11-02;13119;3
2020-11-09;13119;4
2020-11-16;13119;4
2020-11-23;13119;4
2020-11-30;13119;4
2020-12-07;13119;2
2020-12-14;13119;2
2020-12-21;13119;2
2020-12-28;13119;2
2021-01-04;13119;2
2021-01-11;13119;2
2021-01-18;13119;2
2021-01-25;13119;2
2021-02-01;13119;3
2021-02-08;13119;3
2021-02-15;13119;3
2021-02-22;13119;3
2021-03-01;13119;2
2021-03-08;13119;2
2021-03-15;13119;2
2021-03-22;13119;1
2021-03-29;13119;1
2021-04-05;13119;1
2021-04-12;13119;1
2021-04-19;13119;1
2021-04-26;13119;1
2021-05-03;13119;1
2020-07-27;13120;2
2020-08-03;13120;2
2020-08-10;13120;2
2020-08-17;13120;2
2020-08-24;13120;2
2020-08-31;13120;3
2020-09-07;13120;3
2020-09-14;13120;3
2020-09-21;13120;3
2020-09-28;13120;3
2020-10-05;13120;3
2020-10-12;13120;3
2020-10-19;13120;3
2020-10-26;13120;3
2020-11-02;13120;4
2020-11-09;13120;4
2020-11-16;13120;4
2020-11-23;13120;4
2020-11-30;13120;4
2020-12-07;13120;2
2020-12-14;13120;2
2020-12-21;13120;2
2020-12-28;13120;2
2021-01-04;13120;2
2021-01-11;13120;2
2021-01-18;13120;2
2021-01-25;13120;2
2021-02-01;13120;3
2021-02-08;13120;3
2021-02-15;13120;3
2021-02-22;13120;3
2021-03-01;13120;2
2021-03-08;13120;2
2021-03-15;13120;2
2021-03-22;13120;1
2021-03-29;13120;1
2021-04-05;13120;1
2021-04-12;13120;1
2021-04-19;13120;1
2021-04-26;13120;2
2021-05-03;13120;2
2020-07-27;13121;1
2020-08-03;13121;1
2020-08-10;13121;1
2020-08-17;13121;1
2020-08-24;13121;1
2020-08-31;13121;2
2020-09-07;13121;2
2020-09-14;13121;2
2020-09-21;13121;2
2020-09-28;13121;3
2020-10-05;13121;3
2020-10-12;13121;3
2020-10-19;13121;3
2020-10-26;13121;3
2020-11-02;13121;3
2020-11-09;13121;3
2020-11-16;13121;3
2020-11-23;13121;3
2020-11-30;13121;2
2020-12-07;13121;2
2020-12-14;13121;2
2020-12-21;13121;2
2020-12-28;13121;2
2021-01-04;13121;2
2021-01-11;13121;2
2021-01-18;13121;2
2021-01-25;13121;2
2021-02-01;13121;2
2021-02-08;13121;2
2021-02-15;13121;2
2021-02-22;13121;2
2021-03-01;13121;2
2021-03-08;13121;2
2021-03-15;13121;2
2021-03-22;13121;1
2021-03-29;13121;1
2021-04-05;13121;1
2021-04-12;13121;1
2021-04-19;13121;1
2021-04-26;13121;1
2021-05-03;13121;1
2020-07-27;13122;1
2020-08-03;13122;1
2020-08-10;13122;1
2020-08-17;13122;1
2020-08-24;13122;2
2020-08-31;13122;2
2020-09-07;13122;2
2020-09-14;13122;2
2020-09-21;13122;2
2020-09-28;13122;3
2020-10-05;13122;3
2020-10-12;13122;3
2020-10-19;13122;3
2020-10-26;13122;4
2020-11-02;13122;4
2020-11-09;13122;4
2020-11-16;13122;4
2020-11-23;13122;4
2020-11-30;13122;4
2020-12-07;13122;2
2020-12-14;13122;2
2020-12-21;13122;2
2020-12-28;13122;2
2021-01-04;13122;2
2021-01-11;13122;2
2021-01-18;13122;2
2021-01-25;13122;2
2021-02-01;13122;3
2021-02-08;13122;3
2021-02-15;13122;3
2021-02-22;13122;3
2021-03-01;13122;2
2021-03-08;13122;2
2021-03-15;13122;2
2021-03-22;13122;1
2021-03-29;13122;1
2021-04-05;13122;1
2021-04-12;13122;1
2021-04-19;13122;1
2021-04-26;13122;1
2021-05-03;13122;1
2020-07-27;13123;1
2020-08-03;13123;1
2020-08-10;13123;2
2020-08-17;13123;2
2020-08-24;13123;2
2020-08-31;13123;3
2020-09-07;13123;3
2020-09-14;13123;3
2020-09-21;13123;3
2020-09-28;13123;3
2020-10-05;13123;3
2020-10-12;13123;3
2020-10-19;13123;3
2020-10-26;13123;3
2020-11-02;13123;3
2020-11-09;13123;3
2020-11-16;13123;4
2020-11-23;13123;4
2020-11-30;13123;4
2020-12-07;13123;2
2020-12-14;13123;2
2020-12-21;13123;2
2020-12-28;13123;2
2021-01-04;13123;2
2021-01-11;13123;2
2021-01-18;13123;2
2021-01-25;13123;2
2021-02-01;13123;3
2021-02-08;13123;3
2021-02-15;13123;3
2021-02-22;13123;3
2021-03-01;13123;3
2021-03-08;13123;2
2021-03-15;13123;2
2021-03-22;13123;1
2021-03-29;13123;1
2021-04-05;13123;1
2021-04-12;13123;1
2021-04-19;13123;1
2021-04-26;13123;2
2021-05-03;13123;2
2020-07-27;13124;1
2020-08-03;13124;1
2020-08-10;13124;1
2020-08-17;13124;1
2020-08-24;13124;1
2020-08-31;13124;1
2020-09-07;13124;1
2020-09-14;13124;1
2020-09-21;13124;2
2020-09-28;13124;2
2020-10-05;13124;2
2020-10-12;13124;2
2020-10-19;13124;2
2020-10-26;13124;3
2020-11-02;13124;3
2020-11-09;13124;4
2020-11-16;13124;4
2020-11-23;13124;3
2020-11-30;13124;2
2020-12-07;13124;2
2020-12-14;13124;2
2020-12-21;13124;2
2020-12-28;13124;2
2021-01-04;13124;2
2021-01-11;13124;2
2021-01-18;13124;2
2021-01-25;13124;2
2021-02-01;13124;2
2021-02-08;13124;2
2021-02-15;13124;2
2021-02-22;13124;2
2021-03-01;13124;2
2021-03-08;13124;2
2021-03-15;13124;2
2021-03-22;13124;1
2021-03-29;13124;1
2021-04-05;13124;1
2021-04-12;13124;1
2021-04-19;13124;1
2021-04-26;13124;1
2021-05-03;13124;1
2020-07-27;13125;1
2020-08-03;13125;1
2020-08-10;13125;1
2020-08-17;13125;1
2020-08-24;13125;1
2020-08-31;13125;1
2020-09-07;13125;1
2020-09-14;13125;2
2020-09-21;13125;2
2020-09-28;13125;3
2020-10-05;13125;3
2020-10-12;13125;3
2020-10-19;13125;3
2020-10-26;13125;3
2020-11-02;13125;3
2020-11-09;13125;4
2020-11-16;13125;4
2020-11-23;13125;4
2020-11-30;13125;4
2020-12-07;13125;2
2020-12-14;13125;2
2020-12-21;13125;2
2020-12-28;13125;2
2021-01-04;13125;3
2021-01-11;13125;3
2021-01-18;13125;3
2021-01-25;13125;3
2021-02-01;13125;3
2021-02-08;13125;3
2021-02-15;13125;3
2021-02-22;13125;3
2021-03-01;13125;3
2021-03-08;13125;2
2021-03-15;13125;2
2021-03-22;13125;1
2021-03-29;13125;1
2021-04-05;13125;1
2021-04-12;13125;1
2021-04-19;13125;1
2021-04-26;13125;1
2021-05-03;13125;1
2020-07-27;13126;1
2020-08-03;13126;1
2020-08-10;13126;1
2020-08-17;13126;1
2020-08-24;13126;1
2020-08-31;13126;1
2020-09-07;13126;1
2020-09-14;13126;1
2020-09-21;13126;1
2020-09-28;13126;2
2020-10-05;13126;3
2020-10-12;13126;3
2020-10-19;13126;3
2020-10-26;13126;3
2020-11-02;13126;3
2020-11-09;13126;3
2020-11-16;13126;3
2020-11-23;13126;3
2020-11-30;13126;3
2020-12-07;13126;2
2020-12-14;13126;2
2020-12-21;13126;2
2020-12-28;13126;2
2021-01-04;13126;2
2021-01-11;13126;2
2021-01-18;13126;2
2021-01-25;13126;2
2021-02-01;13126;2
2021-02-08;13126;2
2021-02-15;13126;2
2021-02-22;13126;2
2021-03-01;13126;2
2021-03-08;13126;2
2021-03-15;13126;1
2021-03-22;13126;1
2021-03-29;13126;1
2021-04-05;13126;1
2021-04-12;13126;1
2021-04-19;13126;1
2021-04-26;13126;1
2021-05-03;13126;1
2020-07-27;13127;1
2020-08-03;13127;1
2020-08-10;13127;1
2020-08-17;13127;1
2020-08-24;13127;1
2020-08-31;13127;1
2020-09-07;13127;2
2020-09-14;13127;2
2020-09-21;13127;2
2020-09-28;13127;2
2020-10-05;13127;3
2020-10-12;13127;3
2020-10-19;13127;3
2020-10-26;13127;3
2020-11-02;13127;3
2020-11-09;13127;4
2020-11-16;13127;4
2020-11-23;13127;4
2020-11-30;13127;4
2020-12-07;13127;2
2020-12-14;13127;2
2020-12-21;13127;2
2020-12-28;13127;2
2021-01-04;13127;3
2021-01-11;13127;2
2021-01-18;13127;2
2021-01-25;13127;2
2021-02-01;13127;2
2021-02-08;13127;3
2021-02-15;13127;3
2021-02-22;13127;3
2021-03-01;13127;2
2021-03-08;13127;2
2021-03-15;13127;2
2021-03-22;13127;1
2021-03-29;13127;1
2021-04-05;13127;1
2021-04-12;13127;1
2021-04-19;13127;1
2021-04-26;13127;1
2021-05-03;13127;1
2020-07-27;13128;1
2020-08-03;13128;1
2020-08-10;13128;1
2020-08-17;13128;1
2020-08-24;13128;1
2020-08-31;13128;1
2020-09-07;13128;1
2020-09-14;13128;1
2020-09-21;13128;1
2020-09-28;13128;2
2020-10-05;13128;2
2020-10-12;13128;2
2020-10-19;13128;3
2020-10-26;13128;3
2020-11-02;13128;3
2020-11-09;13128;4
2020-11-16;13128;4
2020-11-23;13128;4
2020-11-30;13128;4
2020-12-07;13128;2
2020-12-14;13128;2
2020-12-21;13128;2
2020-12-28;13128;2
2021-01-04;13128;2
2021-01-11;13128;2
2021-01-18;13128;2
2021-01-25;13128;2
2021-02-01;13128;2
2021-02-08;13128;2
2021-02-15;13128;2
2021-02-22;13128;2
2021-03-01;13128;3
2021-03-08;13128;2
2021-03-15;13128;1
2021-03-22;13128;1
2021-03-29;13128;1
2021-04-05;13128;1
2021-04-12;13128;1
2021-04-19;13128;1
2021-04-26;13128;1
2021-05-03;13128;1
2020-07-27;13129;1
2020-08-03;13129;1
2020-08-10;13129;1
2020-08-17;13129;1
2020-08-24;13129;1
2020-08-31;13129;1
2020-09-07;13129;2
2020-09-14;13129;2
2020-09-21;13129;2
2020-09-28;13129;2
2020-10-05;13129;2
2020-10-12;13129;2
2020-10-19;13129;3
2020-10-26;13129;3
2020-11-02;13129;3
2020-11-09;13129;3
2020-11-16;13129;3
2020-11-23;13129;2
2020-11-30;13129;2
2020-12-07;13129;2
2020-12-14;13129;2
2020-12-21;13129;2
2020-12-28;13129;2
2021-01-04;13129;2
2021-01-11;13129;2
2021-01-18;13129;2
2021-01-25;13129;2
2021-02-01;13129;2
2021-02-08;13129;2
2021-02-15;13129;2
2021-02-22;13129;2
2021-03-01;13129;3
2021-03-08;13129;2
2021-03-15;13129;2
2021-03-22;13129;1
2021-03-29;13129;1
2021-04-05;13129;1
2021-04-12;13129;1
2021-04-19;13129;1
2021-04-26;13129;1
2021-05-03;13129;1
2020-07-27;13130;1
2020-08-03;13130;1
2020-08-10;13130;1
2020-08-17;13130;1
2020-08-24;13130;1
2020-08-31;13130;1
2020-09-07;13130;2
2020-09-14;13130;2
2020-09-21;13130;2
2020-09-28;13130;2
2020-10-05;13130;2
2020-10-12;13130;2
2020-10-19;13130;2
2020-10-26;13130;2
2020-11-02;13130;3
2020-11-09;13130;3
2020-11-16;13130;3
2020-11-23;13130;3
2020-11-30;13130;3
2020-12-07;13130;2
2020-12-14;13130;2
2020-12-21;13130;2
2020-12-28;13130;2
2021-01-04;13130;2
2021-01-11;13130;2
2021-01-18;13130;2
2021-01-25;13130;2
2021-02-01;13130;2
2021-02-08;13130;2
2021-02-15;13130;2
2021-02-22;13130;2
2021-03-01;13130;2
2021-03-08;13130;2
2021-03-15;13130;1
2021-03-22;13130;1
2021-03-29;13130;1
2021-04-05;13130;1
2021-04-12;13130;1
2021-04-19;13130;1
2021-04-26;13130;1
2021-05-03;13130;1
2020-07-27;13131;1
2020-08-03;13131;1
2020-08-10;13131;1
2020-08-17;13131;1
2020-08-24;13131;1
2020-08-31;13131;1
2020-09-07;13131;2
2020-09-14;13131;2
2020-09-21;13131;2
2020-09-28;13131;2
2020-10-05;13131;2
2020-10-12;13131;2
2020-10-19;13131;2
2020-10-26;13131;2
2020-11-02;13131;3
2020-11-09;13131;3
2020-11-16;13131;3
2020-11-23;13131;3
2020-11-30;13131;3
2020-12-07;13131;2
2020-12-14;13131;2
2020-12-21;13131;2
2020-12-28;13131;2
2021-01-04;13131;2
2021-01-11;13131;2
2021-01-18;13131;2
2021-01-25;13131;2
2021-02-01;13131;2
2021-02-08;13131;3
2021-02-15;13131;3
2021-02-22;13131;3
2021-03-01;13131;2
2021-03-08;13131;2
2021-03-15;13131;1
2021-03-22;13131;1
2021-03-29;13131;1
2021-04-05;13131;1
2021-04-12;13131;1
2021-04-19;13131;1
2021-04-26;13131;1
2021-05-03;13131;1
2020-07-27;13132;2
2020-08-03;13132;2
2020-08-10;13132;2
2020-08-17;13132;2
2020-08-24;13132;2
2020-08-31;13132;3
2020-09-07;13132;3
2020-09-14;13132;3
2020-09-21;13132;3
2020-09-28;13132;3
2020-10-05;13132;3
2020-10-12;13132;3
2020-10-19;13132;3
2020-10-26;13132;4
2020-11-02;13132;4
2020-11-09;13132;4
2020-11-16;13132;4
2020-11-23;13132;4
2020-11-30;13132;3
2020-12-07;13132;2
2020-12-14;13132;2
2020-12-21;13132;2
2020-12-28;13132;2
2021-01-04;13132;2
2021-01-11;13132;2
2021-01-18;13132;2
2021-01-25;13132;2
2021-02-01;13132;3
2021-02-08;13132;3
2021-02-15;13132;3
2021-02-22;13132;3
2021-03-01;13132;3
2021-03-08;13132;2
2021-03-15;13132;2
2021-03-22;13132;1
2021-03-29;13132;1
2021-04-05;13132;1
2021-04-12;13132;1
2021-04-19;13132;1
2021-04-26;13132;2
2021-05-03;13132;2
2020-07-27;13201;1
2020-08-03;13201;1
2020-08-10;13201;1
2020-08-17;13201;1
2020-08-24;13201;1
2020-08-31;13201;1
2020-09-07;13201;1
2020-09-14;13201;1
2020-09-21;13201;1
2020-09-28;13201;2
2020-10-05;13201;2
2020-10-12;13201;2
2020-10-19;13201;2
2020-10-26;13201;2
2020-11-02;13201;3
2020-11-09;13201;3
2020-11-16;13201;3
2020-11-23;13201;3
2020-11-30;13201;3
2020-12-07;13201;2
2020-12-14;13201;2
2020-12-21;13201;2
2020-12-28;13201;2
2021-01-04;13201;2
2021-01-11;13201;2
2021-01-18;13201;2
2021-01-25;13201;2
2021-02-01;13201;2
2021-02-08;13201;3
2021-02-15;13201;3
2021-02-22;13201;3
2021-03-01;13201;2
2021-03-08;13201;2
2021-03-15;13201;2
